customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_5068,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),57.73,181.2,No
ID_5069,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),73.73,3836.16,No
ID_5070,Male,0,No,No,65,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,58.59,3807.83,Yes
ID_5071,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.76,6314.59,No
ID_5072,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,35.75,3090.47,No
ID_5073,Male,0,Yes,No,31,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,45.18,7703.27,Yes
ID_5074,Male,1,Yes,No,51,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.05,3475.14,Yes
ID_5075,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),105.19,4807.64,Yes
ID_5076,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,36.53,2268.28,No
ID_5077,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,40.98,1371.08,Yes
ID_5078,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,90.12,5718.07,Yes
ID_5079,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.34,3665.22,Yes
ID_5080,Female,0,No,No,70,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.73,5369.03,No
ID_5081,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.43,5293.26,Yes
ID_5082,Male,1,No,No,71,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),54.56,4258.68,No
ID_5083,Male,0,No,No,41,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,35.34,2636.37,Yes
ID_5084,Female,0,Yes,No,25,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),67.72,1724.73,Yes
ID_5085,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),72.87,1598.52,Yes
ID_5086,Female,0,Yes,No,1,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,34.05,4674.3,Yes
ID_5087,Male,0,No,No,54,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.75,2589.93,Yes
ID_5088,Female,0,No,No,13,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,38.56,4863.0,No
ID_5089,Male,0,Yes,Yes,40,No,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,79.13,6919.81,Yes
ID_5090,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,89.76,4353.51,Yes
ID_5091,Female,0,Yes,No,41,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),48.96,4102.14,No
ID_5092,Female,1,No,Yes,61,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),95.17,8252.71,No
ID_5093,Female,0,No,No,33,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),109.62,3276.71,No
ID_5094,Female,1,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,70.34,276.46,No
ID_5095,Female,0,Yes,No,55,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.67,7659.67,Yes
ID_5096,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,81.2,1963.78,Yes
ID_5097,Male,0,No,No,11,No,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,37.9,5195.99,No
ID_5098,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.06,8144.15,Yes
ID_5099,Male,1,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,77.57,6472.91,No
ID_5100,Male,0,No,Yes,31,No,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,40.87,7244.91,No
ID_5101,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),18.62,3688.63,Yes
ID_5102,Male,0,Yes,No,63,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,44.37,3997.95,No
ID_5103,Female,0,No,No,52,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),23.42,533.75,No
ID_5104,Female,0,Yes,No,54,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.47,5813.71,Yes
ID_5105,Male,0,No,No,50,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.26,6468.58,Yes
ID_5106,Male,0,Yes,Yes,54,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),21.21,4608.6,No
ID_5107,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),23.11,7408.97,Yes
ID_5108,Female,0,No,Yes,30,No,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,21.15,967.18,No
ID_5109,Male,0,No,No,55,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),98.32,781.22,Yes
ID_5110,Male,1,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,97.24,1138.76,Yes
ID_5111,Male,0,No,No,15,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),92.39,7497.14,No
ID_5112,Male,1,Yes,Yes,25,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,33.36,1637.9,No
ID_5113,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),117.41,647.2,Yes
ID_5114,Female,0,No,No,71,No,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.22,6894.46,Yes
ID_5115,Female,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),82.86,6067.0,Yes
ID_5116,Female,0,Yes,Yes,52,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.6,1402.98,No
ID_5117,Male,1,No,Yes,65,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),56.83,6634.38,No
ID_5118,Male,0,Yes,No,70,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6,2569.9,Yes
ID_5119,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.9,272.93,No
ID_5120,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Credit card (automatic),90.04,320.97,Yes
ID_5121,Female,0,No,Yes,27,Yes,No,No,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),52.0,1068.62,No
ID_5122,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,113.8,7119.05,No
ID_5123,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Electronic check,115.51,3463.08,Yes
ID_5124,Female,0,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),43.68,3291.74,No
ID_5125,Female,1,No,No,14,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,101.01,6893.71,No
ID_5126,Female,0,No,Yes,52,No,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,28.43,5619.41,No
ID_5127,Female,0,Yes,No,50,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),44.04,7664.97,No
ID_5128,Male,0,No,No,17,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,44.74,234.42,Yes
ID_5129,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Electronic check,80.84,1459.29,Yes
ID_5130,Male,1,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),110.55,7418.01,Yes
ID_5131,Male,0,No,No,21,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),48.08,8342.57,Yes
ID_5132,Female,0,Yes,No,33,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.99,2573.69,Yes
ID_5133,Female,0,No,No,1,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,57.45,336.74,No
ID_5134,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,56.47,113.64,Yes
ID_5135,Male,1,Yes,No,56,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,One year,No,Credit card (automatic),76.17,269.59,No
ID_5136,Female,0,No,No,4,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.91,5729.17,Yes
ID_5137,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,58.24,2199.96,Yes
ID_5138,Female,0,No,No,58,No,No phone service,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),99.31,3231.67,Yes
ID_5139,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.34,3232.26,No
ID_5140,Female,0,No,Yes,57,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),45.56,2166.32,No
ID_5141,Male,1,Yes,No,40,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,55.59,1577.66,Yes
ID_5142,Male,1,No,No,56,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,115.1,4544.93,Yes
ID_5143,Female,1,Yes,No,63,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,78.81,611.52,No
ID_5144,Male,0,Yes,Yes,39,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),68.57,3987.09,No
ID_5145,Male,0,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,43.08,3654.42,Yes
ID_5146,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Electronic check,71.82,2537.16,No
ID_5147,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),26.45,730.32,No
ID_5148,Male,0,No,No,55,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,58.46,5710.57,No
ID_5149,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.33,5237.72,No
ID_5150,Male,0,Yes,No,57,No,No phone service,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),61.66,6450.58,Yes
ID_5151,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,102.86,4630.17,Yes
ID_5152,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),22.27,4446.29,Yes
ID_5153,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,32.17,2133.17,Yes
ID_5154,Male,0,No,No,3,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,91.97,3466.19,Yes
ID_5155,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.06,4664.54,Yes
ID_5156,Male,0,No,No,32,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.17,654.58,Yes
ID_5157,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),110.84,6117.96,Yes
ID_5158,Male,1,No,No,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.3,8089.34,No
ID_5159,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),91.28,8421.07,Yes
ID_5160,Female,1,No,Yes,54,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),45.55,7056.07,Yes
ID_5161,Male,1,Yes,No,36,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,Two year,Yes,Mailed check,79.98,7031.9,No
ID_5162,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,95.99,1451.09,Yes
ID_5163,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,88.36,2857.75,Yes
ID_5164,Male,0,Yes,Yes,36,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,99.54,6618.37,No
ID_5165,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,58.76,341.76,No
ID_5166,Female,0,Yes,No,68,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.66,733.64,Yes
ID_5167,Female,0,Yes,No,66,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.94,5554.16,No
ID_5168,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,99.05,3782.45,Yes
ID_5169,Female,0,Yes,No,29,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,104.09,5938.19,No
ID_5170,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Mailed check,39.18,2243.49,No
ID_5171,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,55.63,721.3,Yes
ID_5172,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.76,7206.33,Yes
ID_5173,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,19.64,6801.37,Yes
ID_5174,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,53.19,4027.57,Yes
ID_5175,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,79.94,7649.03,No
ID_5176,Female,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.03,1950.73,Yes
ID_5177,Female,0,No,No,10,Yes,No phone service,No,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),87.13,3200.56,Yes
ID_5178,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),47.64,2122.06,Yes
ID_5179,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.0,769.29,Yes
ID_5180,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),25.75,5675.91,No
ID_5181,Male,0,Yes,No,26,No,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,105.36,5145.17,Yes
ID_5182,Female,0,No,Yes,21,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),78.64,3871.55,No
ID_5183,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,80.48,7471.37,Yes
ID_5184,Female,1,Yes,No,41,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,19.84,4296.85,No
ID_5185,Female,1,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,109.29,3920.69,Yes
ID_5186,Male,0,Yes,Yes,5,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.62,5924.42,Yes
ID_5187,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.33,346.04,Yes
ID_5188,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.97,2433.3,Yes
ID_5189,Male,0,No,No,63,Yes,Yes,No,Yes,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,47.44,7243.43,No
ID_5190,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,51.32,1144.01,No
ID_5191,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),66.22,7116.38,No
ID_5192,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,26.13,5518.21,No
ID_5193,Female,1,Yes,No,64,No,Yes,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),26.09,6961.87,No
ID_5194,Male,0,No,No,41,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,100.31,695.33,Yes
ID_5195,Male,0,No,No,60,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,56.21,6132.08,No
ID_5196,Female,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),116.7,6766.57,Yes
ID_5197,Female,1,No,No,63,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,27.02,237.1,Yes
ID_5198,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,112.42,6322.61,Yes
ID_5199,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),83.6,4246.43,No
ID_5200,Female,0,No,No,21,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,49.2,130.6,Yes
ID_5201,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),45.0,5625.53,No
ID_5202,Male,1,No,No,18,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),114.27,2111.51,Yes
ID_5203,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,52.32,8381.88,Yes
ID_5204,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.14,8494.86,No
ID_5205,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),114.22,45.35,No
ID_5206,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,One year,No,Mailed check,39.04,1182.43,No
ID_5207,Male,0,Yes,No,12,Yes,No,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),36.58,4478.13,No
ID_5208,Male,0,No,No,51,No,No,DSL,No internet service,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),39.92,5465.11,No
ID_5209,Male,0,No,No,66,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,41.94,5499.94,No
ID_5210,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,89.1,6265.4,Yes
ID_5211,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,35.58,1535.11,Yes
ID_5212,Female,1,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),22.27,2617.53,Yes
ID_5213,Female,0,No,Yes,11,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.58,4681.62,Yes
ID_5214,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,115.08,1246.17,Yes
ID_5215,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,73.07,7049.77,No
ID_5216,Female,0,Yes,No,28,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,54.78,6818.04,Yes
ID_5217,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,21.36,5929.67,No
ID_5218,Male,0,No,No,64,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,75.6,2898.12,No
ID_5219,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),51.2,5058.92,No
ID_5220,Female,0,No,No,55,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),83.56,64.38,No
ID_5221,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,114.29,5218.51,Yes
ID_5222,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,20.5,449.41,Yes
ID_5223,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,87.67,1931.44,No
ID_5224,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,85.89,3037.27,Yes
ID_5225,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,77.87,5612.73,Yes
ID_5226,Male,0,No,Yes,56,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.34,2115.95,Yes
ID_5227,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.85,1150.16,Yes
ID_5228,Male,0,No,Yes,8,No,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Two year,No,Electronic check,30.62,4320.82,No
ID_5229,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,18.69,6525.51,No
ID_5230,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Mailed check,58.45,3403.7,Yes
ID_5231,Male,0,No,Yes,62,No,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.2,7457.27,Yes
ID_5232,Male,0,No,Yes,11,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,77.63,8175.76,Yes
ID_5233,Male,0,No,No,67,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),33.08,6206.71,No
ID_5234,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,50.24,7016.77,Yes
ID_5235,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,84.9,4821.28,Yes
ID_5236,Male,0,No,No,56,Yes,No,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),111.29,5010.99,Yes
ID_5237,Female,0,No,No,53,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,104.56,336.65,No
ID_5238,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,81.79,4619.01,No
ID_5239,Female,0,No,No,42,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,40.2,4591.35,No
ID_5240,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),105.63,4865.37,No
ID_5241,Female,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,110.78,1961.54,No
ID_5242,Male,0,No,No,23,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.63,3373.23,Yes
ID_5243,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),75.15,8242.86,Yes
